,product_url,overall_ratings,is_vegan,is_cruelty_free,award_wins,is_clean_product,has_clinical_results,has_alcohol,price,sizing_options_count,image_count,video_count,combination_skin_type,dry_skin_type,normal_skin_type,oily_skin_type,sensitive_skin_type,wrinkles_skincare_concerns,dryness_skincare_concerns,dark_circles_skincare_concerns,uneven_tone_skincare_concerns,loss_of_firmness_skincare_concerns,acne_skincare_concerns,dark_spots_skincare_concerns,targets_signs_of_aging_skincare_concerns,puffiness_skincare_concerns,lightweight_liquid_skincare_concerns,uneven_texture_skincare_concerns,redness_skincare_concerns,oiliness_skincare_concerns,makeup_removal_skincare_concerns,pores_skincare_concerns,from_famous_brand
449,https://www.sephora.com/product/dr-zenovia-skin-care-10-benzoyl-peroxide-acne-cleanser-P464243?icid2=products grid:p464243,4.5,0,1,0,0,0,0,30.0,1,5,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
450,https://www.sephora.com/product/no-rinse-intensive-pore-minimizing-toner-P434345?icid2=products grid:p434345,4.0,0,0,0,0,1,1,45.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,https://www.sephora.com/product/dr-jart-teatreement-toner-P454085?icid2=products grid:p454085,4.0,0,0,0,0,0,1,30.0,1,5,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
452,https://www.sephora.com/product/naturally-gentle-eye-makeup-remover-P122675?icid2=products grid:p122675,4.5,0,0,0,0,0,1,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
453,https://www.sephora.com/product/the-radiance-brightening-vitamin-e-rosehip-seed-facial-oil-P438629?icid2=products grid:p438629,4.5,1,1,0,1,1,1,70.0,1,5,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
454,https://www.sephora.com/product/extra-firming-wrinkle-control-firming-day-cream-spf-15-P430338?icid2=products grid:p430338,4.5,0,0,0,0,1,1,88.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
455,https://www.sephora.com/product/innisfree-jeju-cherry-blossom-dewy-glow-jelly-cream-P456391?icid2=products grid:p456391,4.5,0,0,0,0,0,1,25.0,1,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
456,https://www.sephora.com/product/plantscription-youth-renewing-power-night-cream-P408241?icid2=products grid:p408241,4.5,1,0,0,1,0,1,64.0,1,3,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
457,https://www.sephora.com/product/hydra-zen-anti-stress-gel-moisturizer-P422430?icid2=products grid:p422430,4.5,0,0,0,0,0,1,48.0,1,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
458,https://www.sephora.com/product/kiehls-pure-vitality-skin-renewing-cream-P449541?icid2=products grid:p449541,4.5,0,0,0,0,0,0,65.0,1,8,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
459,https://www.sephora.com/product/beauty-elixir-P6025?icid2=products grid:p6025,4.0,0,0,0,1,0,1,18.0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
460,https://www.sephora.com/product/daily-superfoliant-P423123?icid2=products grid:p423123,4.5,0,1,0,0,0,1,59.0,1,5,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
461,https://www.sephora.com/product/foaming-sonic-facial-soap-P392472?icid2=products grid:p392472,4.0,0,0,0,0,0,0,22.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
462,https://www.sephora.com/product/lilah-b-aglow-cleansing-butter-mini-P455191?icid2=products grid:p455191,3.5,0,1,0,1,0,0,14.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,https://www.sephora.com/product/turmeric-moisturizer-P443835?icid2=products grid:p443835,4.0,0,1,0,1,0,1,12.99,1,5,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464,https://www.sephora.com/product/plantscription-tm-powerful-lifting-cream-P384965?icid2=products grid:p384965,4.0,0,0,0,1,0,1,65.0,1,5,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
465,https://www.sephora.com/product/hydra-life-micellar-water-no-rinse-cleanser-P417609?icid2=products grid:p417609,4.5,0,0,0,0,1,0,43.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
466,https://www.sephora.com/product/advanced-night-micro-cleansing-balm-P406529?icid2=products grid:p406529,4.5,0,0,0,0,0,1,47.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
467,https://www.sephora.com/product/coconut-water-cream-P426707?icid2=products grid:p426707,4.0,1,1,0,1,1,1,34.0,1,5,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
468,https://www.sephora.com/product/cucumber-herbal-alcohol-free-toner-P422250?icid2=products grid:p422250,4.0,0,0,0,0,0,1,20.0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
469,https://www.sephora.com/product/triple-action-cleansing-water-P410147?icid2=products grid:p410147,4.5,0,0,0,0,0,1,12.0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
470,https://www.sephora.com/product/youthquake-hydra-full-retexturizing-gel-creme-moisturizer-P445427?icid2=products grid:p445427,4.5,0,0,0,0,0,1,41.0,3,5,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
471,https://www.sephora.com/product/summer-fridays-soft-reset-aha-exfoliating-solution-P462745?icid2=products grid:p462745,4.5,1,1,0,1,0,1,54.0,1,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
472,https://www.sephora.com/product/barrier-foaming-clay-cleanser-P448562?icid2=products grid:p448562,4.5,1,1,0,1,0,1,28.0,1,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
473,https://www.sephora.com/product/saturday-skin-yuzu-vitamin-c-sleep-mask-P460576?icid2=products grid:p460576,4.5,0,1,0,1,0,1,29.0,1,5,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
474,https://www.sephora.com/product/slaai-makeup-melting-butter-cleanser-P442566?icid2=products grid:p442566,4.0,1,1,0,1,0,1,34.0,1,7,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
475,https://www.sephora.com/product/take-day-off-micellar-cleansing-towelettes-for-face-eyes-P406924?icid2=products grid:p406924,3.5,0,0,0,0,0,1,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
476,https://www.sephora.com/product/rosehip-cleanser-P434557?icid2=products grid:p434557,3.0,0,0,0,1,0,1,20.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,https://www.sephora.com/product/photo-finish-primer-oil-P404235?icid2=products grid:p404235,4.5,0,1,0,0,1,0,42.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,https://www.sephora.com/product/oil-free-moisturizer-P232906?icid2=products grid:p232906,4.0,0,0,0,0,0,1,70.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,https://www.sephora.com/product/noni-glow-face-oil-mini-P434336?icid2=products grid:p434336,4.0,0,0,0,1,1,1,25.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,https://www.sephora.com/product/hyalo-plasma-hyaluronic-intensive-moisturizer-P388974?icid2=products grid:p388974,4.5,0,0,0,0,0,1,75.0,1,4,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
481,https://www.sephora.com/product/la-mer-the-nourishing-soft-cream-hydration-duet-P469202?icid2=products grid:p469202,5.0,0,0,0,0,0,1,345.0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
482,https://www.sephora.com/product/coconut-melt-wipes-P448209?icid2=products grid:p448209,4.5,1,1,0,1,0,1,20.0,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,https://www.sephora.com/product/abeille-royale-night-cream-P450935?icid2=products grid:p450935,3.5,0,0,0,0,1,1,188.0,1,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
484,https://www.sephora.com/product/zero-oil-pore-purifying-toner-P297544?icid2=products grid:p297544,4.0,0,0,0,1,1,1,24.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
485,https://www.sephora.com/product/daily-reviving-concentrate-P422003?icid2=products grid:p422003,4.5,0,0,0,0,0,0,52.0,1,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
486,https://www.sephora.com/product/ultimate-revival-essence-P428103?icid2=products grid:p428103,4.5,0,0,0,0,0,1,305.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
487,https://www.sephora.com/product/kale-spinach-hyaluronic-acid-age-prevention-cream-P411388?icid2=products grid:p411388,4.0,1,1,0,1,0,1,48.0,1,5,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
488,https://www.sephora.com/product/take-the-day-off-cleansing-balm-P126301?icid2=products grid:p126301,4.5,0,0,0,0,0,1,31.0,2,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
489,https://www.sephora.com/product/face-finishing-moisturizer-P211304?icid2=products grid:p211304,4.0,0,0,0,0,0,1,69.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,https://www.sephora.com/product/first-aid-beauty-ultra-repair-oil-control-moisturizer-P455894?icid2=products grid:p455894,4.5,1,1,0,1,1,1,32.0,1,5,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
491,https://www.sephora.com/product/cold-plasma-plus-neck-chest-broad-spectrum-spf-25-P431185?icid2=products grid:p431185,4.5,0,0,0,0,1,1,89.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,https://www.sephora.com/product/hydra-life-time-to-glow-ultra-fine-exfoliating-powder-P417611?icid2=products grid:p417611,4.5,0,0,0,0,1,0,45.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
493,https://www.sephora.com/product/take-the-day-off-makeup-remover-for-lids-lashes-lips-P122735?icid2=products grid:p122735,4.5,0,0,0,0,0,1,20.0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
494,https://www.sephora.com/product/paula-s-choice-resist-anti-aging-clear-skin-hydrator-P469523?icid2=products grid:p469523,3.5,0,1,0,0,0,0,33.0,1,6,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
495,https://www.sephora.com/product/knockout-tingling-treatment-P427427?icid2=products grid:p427427,4.0,0,0,0,1,1,0,39.0,2,3,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
496,https://www.sephora.com/product/revitalizing-supreme-night-intensive-restorative-creme-P448175?icid2=products grid:p448175,4.0,0,0,0,0,0,1,89.0,1,4,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
497,https://www.sephora.com/product/multi-purpose-oil-P445446?icid2=products grid:p445446,4.5,0,0,0,0,1,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
498,https://www.sephora.com/product/original-skin-tm-cleansing-makeup-removing-jelly-with-willowherb-P427728?icid2=products grid:p427728,4.0,0,0,0,0,0,0,24.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
499,https://www.sephora.com/product/pure-clean-daily-facial-cleanser-P171300?icid2=products grid:p171300,4.5,0,0,0,0,0,0,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,https://www.sephora.com/product/fenty-skin-total-cleans-r-remove-it-all-cleanser-P467247?icid2=products grid:p467247,4.0,0,1,0,1,1,1,25.0,1,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
501,https://www.sephora.com/product/replenishing-oil-exfoliator-P431416?icid2=products grid:p431416,5.0,0,0,0,0,0,1,130.0,1,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
502,https://www.sephora.com/product/luminous-dewy-skin-night-concentrate-P403820?icid2=products grid:p403820,4.0,0,0,0,1,0,1,110.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
503,https://www.sephora.com/product/charlotte-s-magic-cream-P433520?icid2=products grid:p433520,4.5,0,1,0,0,1,0,100.0,2,7,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
504,https://www.sephora.com/product/one-size-go-off-makeup-dissolving-mist-P91627362?icid2=products grid:p91627362,4.0,0,1,0,0,0,1,24.0,2,7,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
505,https://www.sephora.com/product/clinique-all-about-clean-all-in-one-cleansing-micellar-milk-makeup-remover-P462343?icid2=products grid:p462343,4.0,0,0,0,0,0,0,25.0,1,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
506,https://www.sephora.com/product/ultra-facial-cream-spf-30-P422012?icid2=products grid:p422012,4.0,0,0,0,0,0,0,32.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
507,https://www.sephora.com/product/barrier-lipid-peptide-cream-P442840?icid2=products grid:p442840,4.5,1,1,0,1,1,1,50.0,1,7,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
508,https://www.sephora.com/product/shiseido-future-solution-lx-universal-defense-broad-spectrum-spf-50-P455231?icid2=products grid:p455231,4.0,0,0,0,0,0,1,100.0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
509,https://www.sephora.com/product/alive-prebiotic-balancing-moisturizer-spf-15-P442860?icid2=products grid:p442860,3.5,0,0,0,0,0,0,40.0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
510,https://www.sephora.com/product/abeille-royale-day-cream-P450934?icid2=products grid:p450934,3.5,0,0,0,0,1,1,159.0,1,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
511,https://www.sephora.com/product/dior-capture-totale-cell-energy-firming-wrinkle-correcting-creme-P454806?icid2=products grid:p454806,4.5,0,0,0,0,1,1,110.0,1,10,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
512,https://www.sephora.com/product/the-water-cream-P418218?icid2=products grid:p418218,4.0,0,0,0,1,0,1,68.0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
513,https://www.sephora.com/product/daywear-advanced-multi-protection-anti-oxidant-creme-broad-spectrum-spf-15-dry-P380001?icid2=products grid:p380001,4.0,0,0,0,0,1,1,55.0,1,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
514,https://www.sephora.com/product/dr-jart-teatreement-moisturizer-P454019?icid2=products grid:p454019,4.5,0,0,0,0,1,1,32.0,1,8,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
515,https://www.sephora.com/product/rose-deep-hydration-face-cream-P406686?icid2=products grid:p406686,4.0,0,0,0,0,0,1,42.0,3,6,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
516,https://www.sephora.com/product/abeille-royale-youth-watery-oil-P422895?icid2=products grid:p422895,4.0,0,0,0,0,1,1,95.0,2,11,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
517,https://www.sephora.com/product/elevate-advanced-lift-contouring-cream-P420638?icid2=products grid:p420638,4.5,0,0,0,0,0,1,96.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
518,https://www.sephora.com/product/treatment-enzyme-peel-P232931?icid2=products grid:p232931,4.5,0,0,0,0,0,0,60.0,2,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
519,https://www.sephora.com/product/ole-henriksen-lemonade-smoothing-scrub-P466142?icid2=products grid:p466142,4.5,0,1,0,0,1,1,32.0,1,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
520,https://www.sephora.com/product/korres-wild-rose-brightening-absolute-oil-P456417?icid2=products grid:p456417,4.5,1,1,0,1,0,1,54.0,1,5,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
521,https://www.sephora.com/product/hydro-dynamic-ultimate-moisture-P268700?icid2=products grid:p268700,4.5,0,0,0,0,1,1,75.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
522,https://www.sephora.com/product/alpha-beta-r-pore-perfecting-cleansing-gel-P430816?icid2=products grid:p430816,4.5,1,1,0,1,1,1,38.0,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
523,https://www.sephora.com/product/deep-cleansing-wash-P440068?icid2=products grid:p440068,5.0,0,0,0,0,0,1,35.0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
524,https://www.sephora.com/product/splash-hydrating-setting-mist-P416103?icid2=products grid:p416103,4.5,0,0,0,0,1,0,35.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
525,https://www.sephora.com/product/vinopure-natural-salicylic-acid-pore-minimizing-moisturizer-P433624?icid2=products grid:p433624,4.0,0,0,0,1,1,1,39.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
526,https://www.sephora.com/product/ceramic-slip-clay-cleanser-P309310?icid2=products grid:p309310,4.0,0,0,0,0,0,0,35.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,https://www.sephora.com/product/no-2-citrus-rhapsody-toner-mist-P428641?icid2=products grid:p428641,4.5,0,0,0,1,0,1,36.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,https://www.sephora.com/product/plantscription-retinol-moisturizer-with-alpine-flower-P442745?icid2=products grid:p442745,4.5,0,0,0,1,0,1,64.0,1,5,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
529,https://www.sephora.com/product/city-skin-overnight-detox-moisturizer-P415703?icid2=products grid:p415703,4.0,0,0,0,0,1,1,74.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
530,https://www.sephora.com/product/time-release-acne-cleanser-P254720?icid2=products grid:p254720,4.5,0,1,0,0,0,1,36.0,1,4,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
531,https://www.sephora.com/product/daywear-matte-oil-control-anti-oxidant-moisture-gel-creme-P422648?icid2=products grid:p422648,4.5,0,0,0,0,0,1,55.0,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
532,https://www.sephora.com/product/power-recharging-night-pressed-serum-P416552?icid2=products grid:p416552,4.5,0,0,0,0,1,1,95.0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
533,https://www.sephora.com/product/honey-drop-lightweight-moisturizer-with-echinacea-greenenvy-tm-P420698?icid2=products grid:p420698,4.0,0,1,0,1,1,1,45.0,1,5,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
534,https://www.sephora.com/product/first-care-activating-serum-mist-P448917?icid2=products grid:p448917,4.0,0,0,0,0,0,0,72.0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
535,https://www.sephora.com/product/dermaclear-micro-water-P444219?icid2=products grid:p444219,4.0,0,0,0,0,0,0,32.0,1,5,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
536,https://www.sephora.com/product/do-not-age-with-dr-brandt-moisturizing-neck-cream-P383052?icid2=products grid:p383052,4.0,0,0,0,0,1,1,67.0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
537,https://www.sephora.com/product/squalane-facial-oil-P433890?icid2=products grid:p433890,4.5,0,1,0,1,0,1,34.0,1,5,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
538,https://www.sephora.com/product/kate-somerville-delikate-soothing-cleanser-P457696?icid2=products grid:p457696,4.5,0,1,0,0,0,1,40.0,1,7,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
539,https://www.sephora.com/product/take-day-off-makeup-remover-for-lids-lashes-lips-jumbo-P433827?icid2=products grid:p433827,4.5,0,0,0,0,0,1,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
540,https://www.sephora.com/product/dr-jart-cicapair-tiger-grass-enzyme-foam-cleanser-P467616?icid2=products grid:p467616,5.0,0,0,0,0,0,1,25.0,1,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
541,https://www.sephora.com/product/seaberry-skin-nutrition-cleansing-oil-P405935?icid2=products grid:p405935,4.5,0,0,0,1,1,1,43.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,https://www.sephora.com/product/tatcha-ageless-revitalizing-neck-cream-P468229?icid2=products grid:p468229,4.5,0,1,0,1,1,1,110.0,1,4,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
543,https://www.sephora.com/product/dermalogica-daily-microfoliant-refill-pack-P466660?icid2=products grid:p466660,4.5,0,1,0,0,0,0,52.0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
544,https://www.sephora.com/product/fresh-limited-edition-rose-deep-hydration-moisturizer-P456615?icid2=products grid:p456615,4.0,0,0,0,0,1,1,72.0,1,6,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
545,https://www.sephora.com/product/evercalm-overnight-recovery-balm-P436094?icid2=products grid:p436094,4.5,0,1,0,1,0,1,49.0,1,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
546,https://www.sephora.com/product/aqua-reotier-ultra-thirst-quenching-gel-moisturizer-P429939?icid2=products grid:p429939,4.0,0,0,0,0,0,0,32.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,https://www.sephora.com/product/mario-badescu-facial-spray-with-aloe-chamomile-lavender-P440484?icid2=products grid:p440484,4.5,0,1,0,0,0,0,12.0,2,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
548,https://www.sephora.com/product/coconut-melt-P413350?icid2=products grid:p413350,4.0,1,1,0,1,0,1,28.0,2,4,6,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
549,https://www.sephora.com/product/cream-skin-toner-moisturizer-P446930?icid2=products grid:p446930,4.5,0,0,0,0,1,0,33.0,1,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
550,https://www.sephora.com/product/green-tea-hydrating-lip-sleeping-mask-P449848?icid2=products grid:p449848,4.0,0,0,0,0,0,1,16.0,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
551,https://www.sephora.com/product/ultra-repair-hydrating-serum-P403739?icid2=products grid:p403739,4.0,0,1,0,1,1,1,38.0,1,5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
552,https://www.sephora.com/product/moisture-surge-overnight-mask-P377577?icid2=products grid:p377577,4.5,0,0,0,0,0,0,37.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
553,https://www.sephora.com/product/green-clean-makeup-meltaway-cleansing-balm-P417238?icid2=products grid:p417238,4.5,1,1,0,1,0,1,34.0,2,4,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
554,https://www.sephora.com/product/c-e-o-c-e-antioxidant-protect-repair-moisturizer-P418629?icid2=products grid:p418629,4.0,0,0,0,0,0,1,22.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,https://www.sephora.com/product/korres-pomegranate-pore-blurring-gel-moisturizer-P456423?icid2=products grid:p456423,4.5,1,1,0,1,0,1,36.0,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
556,https://www.sephora.com/product/squalane-probiotic-gel-moisturizer-P416561?icid2=products grid:p416561,4.0,1,1,0,1,1,1,52.0,1,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
557,https://www.sephora.com/product/micro-essence-skin-activating-treatment-lotion-mini-P425870?icid2=products grid:p425870,4.0,0,0,0,0,1,1,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
558,https://www.sephora.com/product/giorgio-armani-beauty-neo-nude-foundation-P458270?icid2=products grid:p458270,4.0,0,0,0,0,0,1,40.0,1,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,https://www.sephora.com/product/squalane-tea-tree-balancing-oil-P442551?icid2=products grid:p442551,4.5,1,1,0,1,0,1,49.0,1,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
560,https://www.sephora.com/product/clinique-smart-clinical-md-multi-dimensional-age-transformer-revolumize-P448563?icid2=products grid:p448563,3.0,0,0,0,0,0,1,69.0,1,5,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
561,https://www.sephora.com/product/all-in-one-cleanser-with-toner-P382292?icid2=products grid:p382292,4.5,0,0,0,1,0,1,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,https://www.sephora.com/product/100-percent-pure-argan-oil-P218700?icid2=products grid:p218700,4.5,1,1,0,1,1,1,49.0,3,3,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
563,https://www.sephora.com/product/rose-hibiscus-hydrating-mist-P452004?icid2=products grid:p452004,4.0,1,1,0,1,0,1,32.0,1,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
